Area,Production,Rainfall,Season,Temperature,Crop,pH,Nitrogen(kg/ha),ElectricalConductivity(ds/m)
4050.0,7455.0,55.00666666666667,Kharif,19.793666666666674,Rice,5.1,427.0,2.3
140.0,47.0,11.962,Rabi,21.9925,Rapeseed &Mustard,5.2,249.0,5.4
999.0,1746.0,235.1706666666666,Kharif,26.833,Maize,6.0,322.0,4.7
1770.0,4300.0,133.5016666666667,Kharif,28.57,Jowar,6.5,220.0,3.2
23.0,17.0,103.40375,Rabi,23.3395,Urad,7.0,338.0,3.5
100.0,2000.0,48.92308059436085,Whole Year,29.29079285173062,Potato,6.9,390.0,3.6
58.0,1080.0,129.89157523148148,Whole Year,26.45442534722222,Potato,7.0,217.0,4.5
236.0,51.0,196.7633333333333,Kharif,28.80666666666667,Sesamum,6.1,491.0,1.6
92100.0,113100.0,9.531,Rabi,22.07175,Gram,6.3,456.0,1.7
124.0,75.0,134.3043220938223,Whole Year,28.70775391495735,Dry chillies,6.3,401.0,3.1
285.0,149.0,489.26433333333335,Kharif,26.791,Sesamum,6.3,337.0,4.2
3000.0,3000.0,114.787,Kharif,27.786,Groundnut,5.2,482.0,5.1
1500.0,1600.0,226.71966666666668,Kharif,24.60366666666667,Maize,5.9,492.0,4.0
201324.0,547803.0,19.542,Rabi,20.393,Wheat,7.0,215.0,4.1
278.0,4209.0,101.7667916666667,Whole Year,26.337763888888887,Onion,5.3,364.0,3.8
15400.0,11200.0,1.49475,Rabi,21.59325,Rapeseed &Mustard,7.2,377.0,4.0
12.0,7.0,166.731,Summer,29.84675,Urad,5.1,308.0,3.9
138.0,4996.0,191.34328190565068,Whole Year,27.9625670242321,Sugarcane,7.1,412.0,4.0
719.0,224.0,65.83533333333334,Kharif,29.99966666666667,Jowar,5.5,498.0,5.5
24.0,245.0,88.75196730315004,Whole Year,27.836586660956375,Potato,6.6,251.0,4.8
900.0,300.0,265.349,Kharif,27.91266666666667,Moong(Green Gram),6.3,206.0,1.2
10304.0,5291.0,256.5176666666667,Kharif,25.02633333333333,Rice,6.4,427.0,1.5
101500.0,98800.0,5.9975,Rabi,19.1455,Gram,5.3,376.0,1.6
167.0,39.0,25.0985,Rabi,20.25975,Urad,6.5,328.0,4.5
59038.0,17502.0,162.1266666666667,Kharif,25.25133333333333,Groundnut,6.9,224.0,1.8
5.0,3.0,224.69,Kharif,27.44366666666667,Maize,6.9,498.0,3.7
3432.0,24517.0,111.2829971221925,Whole Year,27.62588548898755,Potato,5.4,274.0,3.4
115.0,1348.0,16.05875,Rabi,19.198,Onion,5.5,230.0,3.5
1050.0,46425.0,214.68821990740744,Whole Year,26.92173321759261,Sugarcane,7.4,315.0,3.0
1000.0,2000.0,178.8785,Autumn,24.4305,Rice,5.0,365.0,2.5
47877.0,158072.0,423.6675,Summer,27.76225,Rice,7.3,396.0,5.1
485.0,318.0,160.6893333333333,Kharif,28.39433333333333,Groundnut,6.5,285.0,3.8
2065.0,3597.0,74.6965,Autumn,22.92425,Maize,7.3,364.0,4.5
416.0,229.0,142.328,Kharif,27.63666666666667,Urad,6.0,296.0,1.6
112413.0,383715.0,237.40725,Summer,29.2845,Rice,5.1,356.0,1.9
259.0,34.0,180.892,Kharif,28.31633333333333,Sesamum,7.3,411.0,2.0
676.0,384.0,35.03375,Rabi,24.542,Arhar/Tur,6.2,319.0,3.2
307.0,199.0,441.99033333333335,Kharif,27.241,Arhar/Tur,5.5,464.0,4.8
1599.0,1517.0,95.2411797083447,Whole Year,28.23439440065908,Dry chillies,6.8,480.0,3.4
20216.0,11123.0,62.73275,Rabi,23.131,Jowar,5.3,379.0,1.9
119.0,355.0,52.1715,Rabi,25.222,Dry chillies,5.4,367.0,4.0
725.0,554.6,71.44925,Autumn,24.526,Groundnut,7.4,256.0,3.0
12400.0,2800.0,55.36633333333334,Kharif,26.82933333333333,Urad,5.3,367.0,3.1
209.0,2677.0,68.32315650013622,Whole Year,28.01473280790907,Onion,6.4,356.0,1.2
102.0,10224.0,16.48025,Winter,21.51025,Sugarcane,7.3,231.0,3.1
38046.0,36686.0,4.5635,Rabi,20.09575,Rapeseed &Mustard,5.0,433.0,4.6
903.0,598.0,278.0073333333333,Kharif,23.78766666666667,Arhar/Tur,5.6,205.0,4.9
111.0,847.0,84.35583333333334,Whole Year,24.95891666666666,Onion,5.9,311.0,2.7
27.0,7.0,65.253,Kharif,30.05833333333334,Moong(Green Gram),5.1,203.0,3.7
5069.0,281370.0,143.81933333333333,Kharif,28.28433333333333,Sugarcane,5.6,448.0,3.0
264.0,100.0,94.515,Kharif,27.80266666666667,Moong(Green Gram),7.0,425.0,3.9
164.0,125.0,241.5983333333334,Kharif,26.086,Jowar,6.3,341.0,4.6
6.0,2.0,31.617,Kharif,28.077,Sesamum,6.7,398.0,3.7
60776.0,3257107.0,159.408,Kharif,28.057,Sugarcane,7.2,294.0,2.5
61.0,35.0,47.8325,Rabi,22.71875,Moong(Green Gram),5.5,407.0,4.1
2769.0,2708.0,135.6406666666667,Kharif,27.85333333333334,Arhar/Tur,5.2,410.0,4.6
3.0,2.0,96.73306866216456,Whole Year,29.40050814653851,Jowar,6.6,434.0,4.3
178.0,148.0,201.2903333333333,Kharif,26.32833333333333,Jowar,7.3,498.0,3.2
1370.0,10363.0,130.2452370980554,Whole Year,27.184866490242424,Onion,7.3,468.0,3.9
133556.0,459032.0,19.093,Rabi,17.44225,Wheat,6.5,336.0,5.0
3171.0,6250.0,42.7705,Rabi,21.19275,Rapeseed &Mustard,7.3,335.0,5.6
300.0,200.0,1.87675,Rabi,24.4185,Jowar,7.4,203.0,3.5
3932.0,4554.0,183.9026666666666,Kharif,26.262,Maize,5.9,200.0,4.4
10176.0,7397.0,12.986,Rabi,20.5965,Rapeseed &Mustard,7.2,379.0,5.6
148440.0,257098.0,169.10933333333332,Kharif,27.986,Rice,6.2,428.0,5.3
510.0,598.0,4.8225,Rabi,24.34425,Rapeseed &Mustard,6.0,369.0,3.8
20912.0,16438.0,26.914,Rabi,19.857,Rapeseed &Mustard,5.6,353.0,2.7
15.0,6.0,175.6806666666666,Kharif,24.829,Sesamum,6.2,241.0,1.8
9161.0,445666.0,85.20483333333333,Whole Year,27.828284722222207,Sugarcane,7.3,301.0,5.0
8434.0,6983.0,10.6275,Rabi,19.1975,Rapeseed &Mustard,6.0,335.0,4.9
447.0,358.0,454.81966666666665,Kharif,24.76,Arhar/Tur,5.5,295.0,4.2
46.0,108.0,39.76325,Rabi,24.24175,Dry chillies,5.3,412.0,4.5
30455.0,22474.0,33.8475,Rabi,19.9295,Wheat,5.3,214.0,4.8
2081.0,2620.0,67.60199999999999,Rabi,22.735,Dry chillies,6.7,437.0,5.6
6023.0,61149.0,263.59034375,Whole Year,27.098917824074068,Potato,5.2,459.0,4.9
30980.0,35774.0,164.99866666666668,Kharif,28.91766666666667,Rice,7.3,229.0,1.9
159.0,29.0,41.16825,Autumn,23.33825,Moong(Green Gram),6.6,395.0,4.7
2100.0,2000.0,234.0416666666666,Kharif,25.797666666666668,Urad,7.1,330.0,1.9
12000.0,50000.0,27.184,Kharif,29.94666666666667,Maize,7.3,234.0,2.8
1527.0,697.0,169.5593333333333,Kharif,26.86566666666667,Urad,6.7,317.0,2.8
103744.0,123297.0,134.4463333333333,Kharif,26.877,Rice,6.9,329.0,2.0
2615.0,565.0,141.502,Kharif,25.97733333333333,Arhar/Tur,5.4,478.0,5.5
30280.0,46811.0,4.173,Rabi,17.0315,Wheat,5.8,260.0,4.8
177000.0,779000.0,12.68175,Rabi,18.0445,Wheat,7.3,445.0,4.9
720.0,594.0,130.88725,Summer,30.5305,Moong(Green Gram),6.2,290.0,2.2
308.0,453.0,173.863,Kharif,28.74633333333334,Groundnut,6.2,344.0,4.2
1322.0,1371.0,138.1023333333333,Kharif,27.48,Maize,7.2,251.0,1.9
286.0,1125.0,46.0985,Rabi,24.8705,Dry chillies,6.4,368.0,1.9
27.0,24.0,238.1545,Summer,30.69475,Moong(Green Gram),5.9,315.0,4.5
2490.0,620.0,28.0085,Rabi,19.9125,Rapeseed &Mustard,5.6,389.0,2.0
12510.0,6643.0,129.2716666666667,Kharif,27.14333333333333,Moong(Green Gram),6.5,430.0,1.2
2582.0,368.0,140.83166666666668,Kharif,27.20733333333333,Sesamum,5.1,484.0,5.3
213081.0,419343.0,176.06266666666667,Kharif,27.81,Rice,5.5,399.0,3.0
4000.0,21000.0,111.727,Rabi,25.4225,Maize,6.9,316.0,1.7
89.0,163.0,395.385,Summer,20.60625,Jowar,7.0,204.0,1.4
13200.0,5700.0,164.4483333333334,Kharif,29.93766666666667,Jowar,7.4,473.0,2.4
19811.0,23045.0,7.002999999999999,Rabi,19.60225,Gram,6.9,291.0,1.3
126600.0,159500.0,191.03466666666668,Kharif,26.34966666666666,Jowar,6.0,299.0,2.4
2055.0,2970.0,37.51725,Rabi,20.01175,Wheat,6.8,406.0,5.1
866.0,799.0,282.927,Kharif,23.65166666666667,Rice,5.4,283.0,1.8
81200.0,64400.0,101.1393333333333,Kharif,26.28033333333333,Arhar/Tur,6.6,500.0,2.7
784.0,195.0,212.02866666666668,Kharif,28.65333333333334,Sesamum,6.0,365.0,1.4
11690.0,13619.0,33.31675,Rabi,20.5705,Gram,6.3,476.0,3.2
100.0,300.0,26.63933333333334,Kharif,27.95166666666667,Groundnut,6.3,318.0,5.6
100.0,100.0,93.50525,Summer,27.766,Maize,7.4,342.0,1.2
75.0,81.2,235.0465,Summer,28.645,Wheat,7.4,299.0,5.0
2739.0,5032.0,123.75875,Summer,31.0685,Maize,5.6,408.0,4.3
19050.0,428339.0,20.807,Rabi,19.326,Potato,6.4,368.0,3.4
1840.0,153470.0,9.3015,Winter,22.39575,Sugarcane,5.7,457.0,1.4
8445.0,252185.0,34.3203425925926,Whole Year,28.09348263888889,Potato,6.9,322.0,2.0
657.0,268.0,182.65666666666667,Kharif,28.70033333333333,Sesamum,7.0,492.0,4.7
60.0,52.0,222.212,Kharif,26.977,Groundnut,5.3,363.0,1.2
69189.0,34902.0,158.78933333333333,Kharif,26.588,Arhar/Tur,5.3,476.0,1.6
237.0,474.0,201.94966666666667,Kharif,27.40066666666667,Jowar,7.1,403.0,4.6
65394.0,205231.0,183.679,Kharif,25.35533333333333,Maize,7.4,486.0,3.7
93.0,21.3,3.0975,Winter,21.9775,Moong(Green Gram),6.6,487.0,4.4
27940.0,40513.0,174.0583333333333,Kharif,26.31733333333333,Jowar,6.9,431.0,3.6
4426.0,4240.0,201.4773333333333,Kharif,27.53633333333334,Jowar,5.2,389.0,2.3
194.0,179.3,10.9405,Winter,21.3615,Groundnut,5.2,283.0,4.4
10956.0,14310.0,6.0717500000000015,Rabi,20.32175,Rapeseed &Mustard,6.9,441.0,4.6
7.0,6.0,124.129,Kharif,26.28966666666667,Groundnut,5.1,440.0,5.1
1063.0,2933.0,134.1966666666667,Kharif,24.846,Rice,6.3,486.0,2.2
253.0,152.0,54.59400000000001,Rabi,21.3775,Gram,7.1,366.0,3.6
40.0,20.0,51.61925,Rabi,15.6155,Rapeseed &Mustard,5.5,388.0,5.2
31.0,1430.0,232.49711641791518,Whole Year,28.325711844021512,Sugarcane,6.7,410.0,1.6
36.0,52.0,168.638,Summer,30.08075,Maize,6.3,304.0,5.1
2592.0,5332.0,131.3813333333333,Kharif,27.653,Rice,5.5,284.0,4.9
1738.0,114932.0,80.14526728475434,Whole Year,30.75236227454668,Sugarcane,6.8,447.0,2.5
32436.0,62945.0,5.0375,Rabi,23.68325,Wheat,7.1,475.0,5.2
139.0,52.0,68.08524999999999,Rabi,22.92,Moong(Green Gram),7.3,362.0,4.7
118.0,43.1,77.59275,Autumn,24.0275,Sesamum,7.0,214.0,2.4
118000.0,345000.0,14.26875,Winter,22.63325,Rice,6.7,403.0,5.0
670.0,1667.0,62.53146059782972,Whole Year,28.00902294882804,Dry chillies,6.1,433.0,2.2
32.0,9.0,86.45700000000002,Kharif,27.803,Moong(Green Gram),7.2,443.0,3.0
12.0,0.0,81.66533333333331,Kharif,28.254,Moong(Green Gram),6.2,377.0,4.8
64.0,213.0,109.8934325329229,Whole Year,28.694302958934173,Sugarcane,7.1,371.0,4.2
477.0,434.0,6.028,Rabi,20.11975,Gram,6.9,395.0,3.1
5500.0,9800.0,188.57175,Summer,30.90325,Groundnut,6.4,491.0,1.1
4423.0,5090.0,221.4655,Summer,29.86625,Rice,5.3,355.0,3.7
479.0,660.5,271.829,Summer,27.7745,Wheat,5.6,332.0,4.1
217687.0,276642.0,8.89175,Rabi,19.28875,Rapeseed &Mustard,6.6,380.0,3.8
590.0,221.0,234.87266666666667,Kharif,20.69566666666667,Arhar/Tur,5.9,384.0,5.5
18535.0,45627.0,215.20225,Summer,28.6295,Rice,7.2,465.0,2.1
12.0,12.0,193.26466666666667,Kharif,27.892,Groundnut,7.4,470.0,4.0
46600.0,56300.0,151.72966666666667,Kharif,26.01933333333333,Rice,5.3,375.0,1.2
15.0,21.2,230.09875,Summer,26.32125,Groundnut,6.3,365.0,1.7
219.0,255.0,85.41799999999998,Kharif,27.170333333333332,Arhar/Tur,5.1,388.0,4.9
481.0,17871.0,145.636,Kharif,27.51166666666667,Sugarcane,6.6,325.0,3.3
138.0,6291.0,78.19385521728837,Whole Year,27.871565344045703,Sugarcane,6.9,203.0,5.6
1023.0,1112.0,173.4266666666666,Kharif,28.48433333333334,Groundnut,7.2,443.0,1.4
6092.0,8341.0,210.326,Summer,29.45725,Rice,5.3,264.0,1.5
180.0,2290.0,171.97299999999996,Kharif,24.81233333333334,Potato,6.1,222.0,3.8
9200.0,8200.0,210.5276666666666,Kharif,26.52533333333334,Arhar/Tur,6.8,341.0,2.4
5900.0,2300.0,320.23833333333334,Kharif,25.85066666666667,Moong(Green Gram),6.0,218.0,3.9
700.0,1380.0,52.41674999999999,Rabi,15.40825,Maize,6.7,226.0,3.6
29835.0,10153.0,165.899,Kharif,28.037,Urad,5.4,439.0,3.1
795.0,1130.0,157.5776666666667,Kharif,26.74966666666667,Dry chillies,6.8,220.0,2.9
1270.0,204.0,196.13266666666667,Kharif,28.20300000000001,Sesamum,5.8,286.0,3.5
140.0,50.0,30.8095,Rabi,20.677,Dry chillies,5.7,284.0,3.1
10.0,77012.30591908224,72.79566666666666,Kharif,28.82933333333333,Arhar/Tur,5.7,491.0,4.4
136.0,78.0,75.90530339081535,Whole Year,27.12012728268902,Dry chillies,5.5,270.0,3.6
256.0,127.0,48.819262341247814,Whole Year,29.05431143636164,Dry chillies,5.7,400.0,4.5
1131.0,607.0,347.60366666666664,Kharif,23.91433333333333,Sesamum,5.0,424.0,4.9
5.0,120.0,100.5361119471702,Whole Year,27.036333839596015,Sugarcane,5.0,490.0,1.5
4.0,4.0,216.38025,Summer,29.12925,Maize,7.5,362.0,2.2
853.0,854.0,147.942,Kharif,28.37366666666667,Maize,6.9,400.0,5.3
17.0,14.0,151.054,Kharif,28.43533333333333,Sesamum,6.9,311.0,4.8
3512.0,4060.0,196.651,Summer,28.9575,Moong(Green Gram),6.3,323.0,1.7
12364.0,50472.0,124.456,Kharif,26.463,Onion,5.3,466.0,1.6
1827.0,29850.0,97.76061086158256,Whole Year,28.206870243309304,Sugarcane,6.7,335.0,3.5
2773.0,6955.0,276.4645,Summer,30.669,Maize,6.3,330.0,3.7
77.0,76.0,330.67966666666666,Kharif,28.54833333333334,Maize,7.3,347.0,3.9
150.0,90.0,271.1426666666667,Kharif,28.56033333333333,Arhar/Tur,5.8,339.0,5.5
3735.0,608.8,19.1875,Winter,21.8165,Sesamum,5.6,269.0,2.0
6397.0,10395.0,158.607,Kharif,27.59266666666666,Maize,7.3,351.0,5.5
223.0,2043.0,63.70730720123723,Whole Year,27.09949918711423,Onion,5.4,380.0,5.2
9536.0,14342.0,48.65075,Rabi,24.3765,Gram,6.3,333.0,2.9
2.0,1.0,180.23466666666667,Kharif,28.25800000000001,Moong(Green Gram),6.0,437.0,2.7
32.0,9.0,8.12875,Rabi,22.924,Moong(Green Gram),5.3,475.0,2.9
48.0,520.0,215.15025,Summer,30.05075,Onion,6.4,499.0,1.4
695.0,2857.0,89.22699999999998,Rabi,23.7075,Rice,6.3,392.0,1.2
600.0,400.0,76.86433333333333,Kharif,27.678,Rice,6.7,444.0,1.9
9.0,3.0,128.6726666666667,Kharif,28.88033333333333,Moong(Green Gram),5.4,395.0,5.4
5.0,1.0,133.306,Kharif,25.14066666666666,Sesamum,6.4,427.0,3.1
2126.0,1708.0,9.17225,Rabi,20.39725,Gram,6.7,440.0,3.9
13900.0,29700.0,25.262,Rabi,24.2665,Wheat,5.1,261.0,4.8
159.0,57.0,131.352,Kharif,28.464,Urad,6.9,244.0,3.6
8824.0,46298.0,90.30966666666666,Kharif,26.334,Onion,6.1,333.0,2.6
1790.0,1108.0,189.524,Kharif,25.53533333333333,Jowar,6.9,460.0,5.3
142786.0,457110.0,3.08375,Rabi,21.2125,Wheat,6.5,225.0,1.4
490.0,135.0,11.46575,Rabi,21.59725,Urad,6.4,221.0,5.2
38000.0,145000.0,58.78866666666667,Kharif,29.51433333333334,Rice,5.0,311.0,4.2
1872.0,3036.0,2.48575,Rabi,20.21675,Maize,6.4,444.0,2.6
6739.0,10661.0,255.53,Kharif,26.18733333333334,Groundnut,5.2,434.0,4.1
2213.0,646.2,334.6635,Summer,29.3315,Moong(Green Gram),5.5,223.0,3.5
21800.0,28000.0,94.67433333333334,Kharif,27.985,Groundnut,5.1,327.0,5.2
32801.0,9742.0,116.996,Kharif,27.69466666666667,Arhar/Tur,6.9,350.0,2.9
6.0,3.0,253.39025,Summer,26.271,Wheat,5.4,209.0,2.0
2728.0,1972.0,136.654,Kharif,27.09466666666667,Groundnut,6.7,274.0,1.4
707.0,606.0,11.392,Rabi,14.03225,Rapeseed &Mustard,5.6,211.0,2.4
306.0,58.0,16.48025,Winter,21.51025,Rapeseed &Mustard,5.8,477.0,1.5
600.0,100.0,104.0556666666667,Kharif,27.43933333333333,Urad,6.7,274.0,1.8
329.0,400.0,116.2,Kharif,27.67066666666667,Arhar/Tur,7.0,419.0,3.8
1174.0,1051.0,74.68074999999997,Rabi,24.61025,Wheat,6.0,432.0,1.7
1930.0,3905.0,160.16425,Summer,29.22325,Rice,7.4,353.0,2.9
1.0,6.0,19.62775,Rabi,21.8705,Potato,6.3,433.0,1.1
23.0,14.0,202.305,Summer,30.2235,Urad,7.4,249.0,4.2
375.0,224.0,148.78333333333333,Kharif,26.72300000000001,Arhar/Tur,5.4,438.0,5.7
884.0,3566.0,149.1845,Summer,30.78575,Maize,6.5,407.0,3.9
201587.0,166914.0,5.6975,Rabi,21.1705,Gram,6.8,382.0,1.1
82000.0,296000.0,40.41033333333333,Kharif,29.19333333333333,Rice,5.7,346.0,2.1
169000.0,749000.0,97.24866666666668,Kharif,29.27133333333333,Rice,5.5,384.0,1.3
22.0,4.0,293.28025,Summer,27.322,Groundnut,6.7,369.0,3.9
86.0,28.0,137.7683333333333,Kharif,27.96933333333333,Moong(Green Gram),5.8,377.0,3.2
20740.0,13650.0,161.90133333333333,Kharif,25.801,Arhar/Tur,6.5,263.0,5.3
7652.0,10805.0,105.5043333333333,Kharif,27.95166666666667,Maize,5.6,268.0,5.5
1244.0,858.0,228.53233333333333,Kharif,26.75866666666667,Groundnut,5.1,472.0,5.2
7372.0,299017.0,107.3146666666667,Kharif,27.699333333333332,Sugarcane,6.5,484.0,4.4
600.0,700.0,206.577,Kharif,26.17833333333333,Maize,7.3,383.0,3.4
14445.0,30956.0,112.3093333333333,Kharif,28.52333333333333,Maize,6.4,445.0,1.8
14200.0,9200.0,233.759,Kharif,28.05966666666667,Urad,5.6,423.0,2.1
6000.0,9700.0,162.0943333333333,Kharif,28.232,Maize,6.9,316.0,4.4
968.0,9571.0,186.9453333333334,Kharif,27.69433333333333,Onion,5.6,384.0,2.0
64.0,10.0,28.64926359484847,Whole Year,27.86728835117669,Onion,6.9,411.0,5.0
474.0,284.0,158.90666666666667,Kharif,28.60533333333333,Groundnut,5.9,428.0,4.5
4654.0,1373.0,219.90266666666668,Kharif,29.05733333333333,Urad,6.7,292.0,2.7
98.0,30.0,125.978,Kharif,28.69533333333333,Moong(Green Gram),5.9,304.0,1.8
5763.0,2854.0,128.888,Kharif,26.60599999999999,Arhar/Tur,6.5,472.0,4.1
800.0,900.0,127.538,Summer,27.61925,Groundnut,5.2,457.0,4.0
216.0,4871.0,46.24475,Rabi,24.5345,Onion,6.8,474.0,2.4
44.0,23.0,51.537,Rabi,21.1315,Gram,5.9,262.0,4.6
1532.0,2175.0,49.1815,Rabi,23.9895,Gram,5.2,496.0,3.0
333.0,18.0,111.60883250971581,Whole Year,29.100882158773672,Dry chillies,6.0,201.0,4.5
5206.0,3602.0,305.2870000000001,Kharif,25.75233333333334,Jowar,5.9,360.0,3.6
113450.0,289411.0,159.025,Kharif,28.30366666666667,Rice,7.2,490.0,2.2
2779.0,1584.0,81.19257260121644,Whole Year,30.70886229262739,Urad,5.0,236.0,2.0
104820.0,389000.0,5.8565,Rabi,19.99125,Wheat,6.1,451.0,1.3
144.0,8888.1,7.374000000000001,Winter,24.5575,Sugarcane,5.2,201.0,2.7
3513.0,1623.0,47.125,Rabi,24.435,Moong(Green Gram),6.2,294.0,1.1
45.0,42.0,72.28399999999998,Rabi,23.89075,Wheat,7.0,378.0,2.5
6.0,5.0,96.41333333333334,Kharif,29.24933333333334,Dry chillies,6.1,438.0,3.6
48.0,72.0,276.8385,Summer,28.85925,Wheat,5.1,233.0,1.2
145.0,209.0,7.97,Winter,23.60675,Groundnut,6.6,222.0,3.4
54985.0,112869.0,297.931,Kharif,24.71233333333333,Rice,7.1,402.0,5.6
356.0,29.2,60.6255,Autumn,22.905,Moong(Green Gram),6.5,293.0,1.6
20.0,21.2,107.39275,Autumn,26.12625,Groundnut,6.4,310.0,4.7
836.0,15795.0,62.52033333333335,Kharif,21.438666666666673,Potato,6.2,383.0,3.2
225168.0,492849.0,25.502,Winter,21.94900000000001,Rice,6.6,317.0,1.3
103760.0,43340.0,60.92075,Autumn,24.41575,Rice,5.7,267.0,1.1
4279.0,3269.0,114.5173333333333,Kharif,27.627,Groundnut,6.3,215.0,5.0
50420.0,77755.0,59.004,Rabi,21.849,Wheat,5.0,389.0,3.0
478.0,6165.0,63.049883783753174,Whole Year,28.71544924314309,Onion,7.3,332.0,3.1
12463.0,17421.0,147.226,Kharif,27.459,Arhar/Tur,6.9,315.0,4.5
147.0,28.1,15.451,Winter,22.26125,Urad,5.1,326.0,4.6
1366.0,2655.0,397.802,Kharif,27.542333333333332,Maize,7.3,352.0,2.9
1024.0,9447.0,82.27970177067256,Whole Year,28.35817595807614,Potato,5.9,445.0,5.2
5166.0,34168.0,104.9517306335198,Whole Year,22.368702641407317,Potato,5.1,491.0,3.3
594.0,3871.1,14.495,Winter,21.53725,Potato,5.8,203.0,4.8
16038.0,8504.0,153.19566666666668,Kharif,21.163333333333327,Urad,5.1,289.0,4.3
100.0,100.0,110.9963333333333,Kharif,27.497,Groundnut,5.8,324.0,1.5
951.0,545.0,177.6405,Summer,29.12025,Moong(Green Gram),5.1,366.0,5.3
53350.0,140654.0,389.5865,Summer,29.31425,Rice,5.6,306.0,2.8
3.0,6.0,220.05825,Summer,29.8045,Rice,6.4,341.0,5.4
2200.0,4800.0,423.0435,Summer,24.769,Groundnut,7.4,467.0,3.6
64300.0,26100.0,153.2663333333333,Kharif,25.999,Moong(Green Gram),6.0,309.0,2.4
4073.0,2748.0,115.6203333333333,Kharif,27.169,Arhar/Tur,6.9,440.0,2.0
18197.0,445071.0,39.724500000000006,Rabi,22.83475,Potato,6.5,447.0,2.6
179.0,2153.0,70.2153442378603,Whole Year,27.873038588328647,Onion,5.4,227.0,1.4
9354.0,7584.0,4.08275,Rabi,19.51775,Rapeseed &Mustard,7.2,264.0,3.4
2882.0,870.0,132.4283333333333,Kharif,28.925666666666668,Sesamum,5.1,467.0,2.5
438.0,4942.0,125.87,Kharif,26.01466666666667,Onion,6.3,202.0,5.7
1.0,0.0,126.1913333333333,Kharif,27.56,Maize,5.5,238.0,5.3
3157.0,5821.0,18.46875,Winter,20.5105,Rice,6.5,332.0,1.2
57322.0,132652.0,2.9305,Rabi,20.66675,Wheat,6.7,366.0,2.2
6312.0,8191.0,189.207,Kharif,27.96966666666667,Rice,5.8,493.0,2.4
2029.0,858.0,73.62066666666666,Kharif,23.08033333333333,Urad,6.9,415.0,1.3
353.0,250.0,148.16,Summer,30.6325,Urad,5.4,446.0,3.9
21000.0,64000.0,121.6523333333333,Kharif,27.84066666666666,Maize,6.0,229.0,2.9
74731.0,88584.0,1.66775,Rabi,20.47,Wheat,7.0,456.0,1.9
747.0,142.7,8.01925,Winter,22.4505,Rapeseed &Mustard,7.4,378.0,5.1
2726.0,1469.0,134.686,Kharif,26.153,Urad,5.8,249.0,1.9
20785.0,14612.0,148.16299999999995,Kharif,28.20866666666666,Moong(Green Gram),7.2,443.0,3.1
372.0,412.0,171.301,Kharif,24.32833333333333,Dry chillies,5.1,277.0,1.6
26.0,4.2,128.6285,Autumn,23.6395,Moong(Green Gram),5.9,475.0,3.5
3900.0,2700.0,96.43566666666668,Kharif,27.54066666666667,Urad,7.1,270.0,3.3
146000.0,246000.0,217.39566666666667,Kharif,26.27666666666667,Groundnut,6.1,208.0,4.9
1.0,5.0,32.55275,Rabi,20.35525,Maize,7.3,325.0,3.6
63628.0,82717.0,51.58350000000001,Autumn,24.08475,Rice,5.6,436.0,5.5
47.0,13.0,277.71566666666666,Kharif,26.03833333333333,Moong(Green Gram),6.0,222.0,3.9
8788.0,22388.0,305.34975,Summer,27.57225,Rice,5.1,438.0,3.4
27.0,22.0,129.1566666666667,Kharif,28.52566666666667,Jowar,7.0,309.0,3.4
52.0,40.0,167.27025,Summer,29.30325,Urad,6.0,309.0,3.6
211.0,2457.0,200.56275,Summer,30.732,Onion,5.9,245.0,4.3
11419.0,22415.0,166.5773333333333,Kharif,26.73233333333333,Maize,6.1,300.0,4.7
100.0,1000.0,46.03620949074074,Whole Year,31.126917245370368,Potato,7.2,328.0,2.8
23.0,257.0,243.25275,Summer,30.0435,Onion,6.8,219.0,2.5
49500.0,206600.0,131.1636666666667,Kharif,27.288,Maize,5.9,461.0,4.8
33026.0,49695.0,13.64825,Rabi,21.5415,Gram,6.5,323.0,3.4
604.0,488.0,79.81466666666667,Kharif,29.56633333333333,Dry chillies,5.0,275.0,4.0
173.0,9570.9,110.7652182516718,Whole Year,27.46031182886445,Sugarcane,7.0,399.0,1.9
4.0,2.0,54.31399999999999,Rabi,20.572,Gram,5.0,465.0,2.9
253.0,150.0,116.5551666666667,Whole Year,28.37891666666667,Dry chillies,5.5,273.0,2.0
66900.0,132400.0,167.426,Kharif,24.56,Groundnut,5.9,340.0,5.3
3600.0,1400.0,100.6873333333334,Kharif,22.638333333333332,Moong(Green Gram),7.4,439.0,4.6
1091.0,947.0,164.00525,Summer,30.80475,Moong(Green Gram),5.8,210.0,1.7
565.0,2692.0,209.67760130848183,Whole Year,26.84385990155561,Onion,5.4,265.0,5.6
9510.0,7361.0,42.29624999999999,Rabi,24.4835,Groundnut,7.1,351.0,3.7
1439.0,414.0,15.62266666666667,Kharif,29.68033333333333,Jowar,6.8,203.0,1.2
15912.0,15883.0,6.00825,Rabi,14.67525,Wheat,6.4,458.0,2.7
5898.0,9904.0,215.553,Kharif,28.06900000000001,Maize,5.4,215.0,3.1
15702.0,22731.0,183.163,Kharif,26.79866666666667,Arhar/Tur,6.4,201.0,3.9
10.0,2.0,112.799,Kharif,27.534,Moong(Green Gram),6.8,480.0,1.3
255.0,3075.0,78.12794087577161,Whole Year,28.863172212577172,Onion,6.8,384.0,1.2
